frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
9709,0,388.32,0.98,1,0.058086,0.099044,-0.993386,-0.115468,0.087611,-0.98944,-0.029,0.094,-7.1,28.1,240.7,-0.121,0.08,0.042,0.0,0.0,0.78,0.0,1.15,0.64,0.0,1.38,0.0,0.54,0.0,0.31,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9710,0,388.36,0.98,1,0.057149,0.097723,-0.993571,-0.110226,0.083568,-0.990387,-0.027,0.091,-7.1,28.1,240.7,-0.122,0.08,0.042,0.0,0.0,0.77,0.0,1.16,0.68,0.0,1.43,0.0,0.59,0.0,0.39,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9711,0,388.4,0.98,1,0.061678,0.098296,-0.993244,-0.102735,0.087646,-0.99084,-0.021,0.093,-7.2,28.1,240.2,-0.121,0.082,0.04,0.0,0.0,0.73,0.0,1.19,0.67,0.0,1.5,0.0,0.62,0.0,0.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9712,0,388.44,0.98,1,0.062632,0.096879,-0.993324,-0.102869,0.091594,-0.990469,-0.02,0.095,-7.2,28.1,240.8,-0.12,0.083,0.041,0.0,0.0,0.71,0.0,1.21,0.72,0.0,1.55,0.0,0.66,0.0,0.56,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9713,0,388.48,0.98,1,0.068833,0.101402,-0.992462,-0.116814,0.090594,-0.989013,-0.024,0.097,-7.3,28.2,241.1,-0.12,0.082,0.042,0.0,0.0,0.68,0.0,1.2,0.68,0.0,1.52,0.0,0.65,0.0,0.47,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9714,0,388.52,0.98,1,0.064369,0.103107,-0.992585,-0.1195,0.08787,-0.988938,-0.028,0.096,-7.4,28.3,241.4,-0.119,0.082,0.042,0.0,0.0,0.65,0.0,1.21,0.68,0.0,1.53,0.0,0.63,0.0,0.4,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9715,0,388.56,0.98,1,0.067299,0.099924,-0.992716,-0.121989,0.084126,-0.98896,-0.028,0.093,-7.5,28.3,241.5,-0.121,0.082,0.043,0.0,0.0,0.63,0.0,1.23,0.67,0.0,1.52,0.0,0.61,0.0,0.41,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9716,0,388.6,0.98,1,0.074612,0.103068,-0.991872,-0.12643,0.085462,-0.988287,-0.026,0.095,-7.6,28.3,241.2,-0.118,0.081,0.041,0.0,0.0,0.62,0.0,1.26,0.74,0.0,1.5,0.0,0.55,0.0,0.49,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9717,0,388.64,0.98,1,0.06308,0.101164,-0.992868,-0.129445,0.088814,-0.987601,-0.033,0.096,-7.7,28.4,241.4,-0.118,0.082,0.041,0.0,0.0,0.63,0.0,1.23,0.75,0.0,1.46,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9718,0,388.68,0.98,1,0.065169,0.098609,-0.99299,-0.120684,0.084229,-0.989111,-0.028,0.092,-7.8,28.5,241.3,-0.121,0.081,0.041,0.0,0.0,0.61,0.0,1.19,0.69,0.0,1.41,0.0,0.56,0.0,0.53,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9719,0,388.72,0.98,1,0.056071,0.106858,-0.992692,-0.106147,0.087128,-0.990526,-0.025,0.098,-8.2,28.7,241.0,-0.116,0.082,0.04,0.0,0.0,0.66,0.0,1.14,0.66,0.0,1.38,0.0,0.61,0.0,0.53,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9720,0,388.76,0.98,1,0.056707,0.105208,-0.992832,-0.10583,0.088642,-0.990426,-0.025,0.097,-8.1,28.7,240.9,-0.116,0.083,0.039,0.0,0.0,0.66,0.0,1.15,0.71,0.0,1.33,0.0,0.64,0.0,0.53,0.0,0.0,0.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9721,0,388.8,0.98,1,0.046014,0.106552,-0.993242,-0.108954,0.08862,-0.990089,-0.032,0.098,-8.3,29.0,241.0,-0.114,0.085,0.039,0.0,0.0,0.66,0.0,1.16,0.78,0.0,1.35,0.0,0.66,0.0,0.51,0.0,0.0,0.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9722,0,388.84,0.98,1,0.036044,0.109543,-0.993328,-0.104459,0.090374,-0.990415,-0.034,0.1,-8.3,29.3,240.0,-0.114,0.087,0.034,0.0,0.0,0.64,0.0,1.18,0.8,0.0,1.39,0.0,0.7,0.0,0.49,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9723,0,388.88,0.98,1,0.037766,0.112114,-0.992977,-0.117335,0.093751,-0.988657,-0.04,0.104,-8.4,29.4,240.0,-0.111,0.087,0.034,0.0,0.0,0.66,0.0,1.18,0.84,0.0,1.44,0.0,0.78,0.0,0.51,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9724,0,388.92,0.98,1,0.039919,0.111607,-0.99295,-0.119628,0.093926,-0.988366,-0.04,0.103,-8.4,29.4,239.9,-0.111,0.087,0.034,0.0,0.0,0.65,0.0,1.18,0.68,0.0,1.51,0.0,0.86,0.0,0.55,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9725,0,388.96,0.98,1,0.037005,0.109844,-0.99326,-0.109078,0.09614,-0.989373,-0.036,0.104,-8.5,29.7,240.3,-0.111,0.086,0.034,0.0,0.0,0.64,0.0,1.2,0.5,0.0,1.41,0.0,0.93,0.0,0.57,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9726,0,389.0,0.98,1,0.049648,0.122153,-0.991269,-0.120575,0.106873,-0.986935,-0.036,0.115,-8.7,30.1,239.0,-0.109,0.083,0.033,0.0,0.0,0.56,0.0,1.22,0.31,0.0,1.34,0.0,0.91,0.0,0.46,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9727,0,389.04,0.98,1,0.053285,0.125305,-0.990686,-0.116465,0.110381,-0.987042,-0.032,0.119,-8.9,30.4,238.9,-0.105,0.086,0.029,0.0,0.0,0.52,0.0,1.29,0.33,0.0,1.28,0.0,0.89,0.0,0.36,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9728,0,389.08,0.98,1,0.052035,0.126122,-0.990649,-0.120955,0.10368,-0.987229,-0.035,0.116,-9.2,30.7,238.5,-0.105,0.087,0.024,0.0,0.0,0.52,0.0,1.31,0.46,0.0,1.32,0.0,0.78,0.0,0.21,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9729,0,389.12,0.98,1,0.026,0.129766,-0.991204,-0.117279,0.104097,-0.987628,-0.046,0.118,-9.5,31.0,238.6,-0.103,0.09,0.02,0.0,0.0,0.59,0.0,1.33,0.5,0.0,1.35,0.0,0.77,0.0,0.17,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9730,0,389.16,0.98,1,0.038163,0.123089,-0.991662,-0.121199,0.108733,-0.986655,-0.042,0.117,-10.0,31.3,238.9,-0.103,0.091,0.015,0.0,0.0,0.61,0.0,1.29,0.58,0.0,1.33,0.0,0.69,0.0,0.15,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9731,0,389.2,0.98,1,0.043363,0.133611,-0.990085,-0.107682,0.110237,-0.988055,-0.033,0.123,-10.9,31.9,239.2,-0.098,0.093,0.005,0.0,0.0,0.62,0.0,1.29,0.61,0.0,1.34,0.0,0.87,0.0,0.16,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9732,0,389.24,0.98,1,0.047493,0.123574,-0.991198,-0.102442,0.113878,-0.988199,-0.028,0.119,-11.4,32.1,238.9,-0.098,0.095,-0.003,0.0,0.0,0.56,0.0,1.31,0.81,0.0,1.42,0.05,1.05,0.0,0.13,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9733,0,389.28,0.93,1,0.026283,0.125315,-0.991769,-0.120974,0.086723,-0.98886,-0.048,0.107,-12.3,32.1,237.5,-0.099,0.111,0.003,0.0,0.0,0.56,0.0,1.37,0.79,0.0,1.53,0.1,1.26,0.0,0.06,0.0,0.0,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9734,0,389.32,0.93,1,0.015666,0.128892,-0.991535,-0.117751,0.07646,-0.990095,-0.051,0.103,-13.2,32.6,238.4,-0.094,0.112,0.004,0.0,0.0,0.54,0.0,1.41,0.74,0.0,1.65,0.16,1.26,0.0,0.03,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9735,0,389.36,0.93,1,0.021445,0.127154,-0.991651,-0.116145,0.081255,-0.989903,-0.048,0.105,-13.6,32.6,239.3,-0.094,0.106,0.01,0.0,0.0,0.53,0.0,1.41,0.67,0.0,1.72,0.2,1.19,0.0,0.03,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9736,0,389.4,0.93,1,0.024383,0.134987,-0.990547,-0.105723,0.084285,-0.990817,-0.041,0.11,-14.0,32.7,239.7,-0.087,0.103,0.014,0.0,0.0,0.49,0.0,1.37,0.77,0.0,1.8,0.27,1.11,0.0,0.01,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9737,0,389.44,0.93,1,0.017084,0.138115,-0.990269,-0.11246,0.083479,-0.990143,-0.048,0.111,-14.4,33.1,240.7,-0.085,0.103,0.017,0.0,0.0,0.45,0.0,1.34,0.7,0.0,1.86,0.33,1.09,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9738,0,389.48,0.98,1,0.01144,0.142964,-0.989662,-0.104182,0.090753,-0.990409,-0.047,0.117,-14.8,33.5,241.6,-0.083,0.103,0.023,0.0,0.0,0.35,0.0,1.31,0.42,0.0,1.78,0.39,1.18,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9739,0,389.52,0.98,1,0.001107,0.140375,-0.990098,-0.097324,0.062194,-0.993308,-0.048,0.102,-15.8,34.9,242.5,-0.076,0.11,0.028,0.0,0.0,0.31,0.0,1.34,0.12,0.0,1.74,0.43,1.35,0.0,0.01,0.0,0.02,0.0,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9740,0,389.56,0.98,1,0.003874,0.141168,-0.989978,-0.097102,0.058395,-0.99356,-0.047,0.1,-16.3,36.0,243.2,-0.081,0.108,0.03,0.0,0.0,0.25,0.0,1.39,0.0,0.0,1.65,0.45,1.51,0.0,0.01,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9741,0,389.6,0.93,1,0.012732,0.142758,-0.989676,-0.107528,0.054116,-0.992728,-0.048,0.099,-16.7,37.1,244.2,-0.085,0.112,0.032,0.0,0.0,0.26,0.0,1.43,0.0,0.0,1.62,0.48,1.49,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9742,0,389.64,0.98,1,0.01568,0.143617,-0.989509,-0.104662,0.05932,-0.992737,-0.045,0.102,-17.1,37.8,244.4,-0.088,0.116,0.03,0.0,0.0,0.27,0.0,1.47,0.0,0.0,1.5,0.48,1.46,0.0,0.0,0.0,0.28,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9743,0,389.68,0.98,1,0.034685,0.142422,-0.989198,-0.116515,0.065442,-0.991031,-0.041,0.105,-17.7,38.7,246.3,-0.087,0.117,0.035,0.0,0.0,0.3,0.0,1.48,0.03,0.0,1.49,0.5,1.4,0.0,0.0,0.0,0.33,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9744,0,389.72,0.98,1,0.036729,0.141284,-0.989287,-0.112529,0.065224,-0.991505,-0.038,0.104,-18.1,39.3,246.5,-0.089,0.12,0.032,0.0,0.0,0.35,0.0,1.48,0.06,0.0,1.48,0.5,1.45,0.0,0.0,0.0,0.41,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9745,0,389.76,0.98,1,0.040767,0.142533,-0.98895,-0.120288,0.073293,-0.99003,-0.04,0.109,-18.3,39.8,246.9,-0.084,0.118,0.029,0.0,0.0,0.4,0.0,1.45,0.06,0.0,1.53,0.46,1.35,0.0,0.02,0.0,0.51,0.0,0.0,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9746,0,389.8,0.98,1,0.035331,0.137597,-0.989858,-0.13792,0.083061,-0.986954,-0.052,0.111,-18.2,40.0,248.0,-0.083,0.109,0.03,0.0,0.0,0.45,0.0,1.41,0.03,0.0,1.62,0.4,1.25,0.0,0.02,0.0,0.59,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9747,0,389.84,0.98,1,0.037108,0.142975,-0.98903,-0.132728,0.084318,-0.987559,-0.048,0.114,-18.0,39.6,248.0,-0.081,0.103,0.036,0.0,0.0,0.59,0.0,1.38,0.0,0.0,1.74,0.35,1.15,0.0,0.07,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9748,0,389.88,0.98,1,0.027564,0.1464,-0.988841,-0.129814,0.080903,-0.988232,-0.052,0.114,-17.7,39.2,248.1,-0.08,0.095,0.043,0.0,0.0,0.7,0.0,1.37,0.0,0.0,1.8,0.34,1.18,0.0,0.09,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9749,0,389.92,0.98,1,0.026764,0.147252,-0.988737,-0.119283,0.088801,-0.988881,-0.047,0.119,-17.5,39.1,248.8,-0.073,0.071,0.045,0.0,0.0,0.65,0.0,1.33,0.03,0.0,1.71,0.32,1.14,0.0,0.09,0.0,0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9750,0,389.96,0.98,1,0.046668,0.10514,-0.993362,-0.097632,0.089766,-0.991166,-0.026,0.098,-17.0,39.0,247.6,-0.094,0.067,0.027,0.0,0.0,0.53,0.0,1.22,0.03,0.0,1.58,0.25,1.08,0.0,0.03,0.0,0.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9751,0,390.0,0.98,1,0.056523,0.094455,-0.993923,-0.098399,0.077884,-0.992095,-0.021,0.087,-16.6,38.2,246.1,-0.114,0.072,0.017,0.0,0.0,0.4,0.0,1.08,0.16,0.0,1.45,0.15,0.95,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9752,0,390.04,0.98,1,0.05909,0.091068,-0.99409,-0.088849,0.07854,-0.992944,-0.015,0.085,-16.3,37.7,244.8,-0.116,0.078,0.007,0.0,0.0,0.36,0.0,1.01,0.19,0.0,1.3,0.07,0.91,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9753,0,390.08,0.98,1,0.063319,0.08511,-0.994358,-0.083736,0.069426,-0.994067,-0.01,0.078,-16.0,36.6,242.8,-0.127,0.081,-0.001,0.01,0.0,0.28,0.0,1.06,0.34,0.0,1.19,0.02,0.91,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9754,0,390.12,0.93,1,0.071717,0.071257,-0.994877,-0.075339,0.057557,-0.995495,-0.002,0.065,-15.8,36.1,241.2,-0.136,0.086,-0.009,0.01,0.0,0.23,0.0,1.11,0.23,0.0,1.12,0.05,0.9,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9755,0,390.16,0.93,1,0.042223,0.105663,-0.993505,-0.085373,0.061743,-0.994434,-0.022,0.084,-16.4,35.8,241.3,-0.124,0.109,0.008,0.01,0.0,0.26,0.0,1.13,0.34,0.0,1.18,0.09,0.88,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9756,0,390.2,0.93,1,0.034877,0.120225,-0.992134,-0.098089,0.069048,-0.992779,-0.032,0.095,-16.7,34.6,241.4,-0.118,0.106,0.02,0.0,0.0,0.32,0.0,1.1,0.2,0.0,1.24,0.14,0.86,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9757,0,390.24,0.93,1,0.026864,0.127283,-0.991503,-0.100577,0.068636,-0.992559,-0.037,0.098,-16.7,34.0,240.9,-0.112,0.103,0.02,0.0,0.0,0.38,0.0,1.09,0.17,0.0,1.25,0.15,0.84,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9758,0,390.28,0.93,1,0.041472,0.118453,-0.992093,-0.101024,0.066189,-0.99268,-0.03,0.093,-16.8,33.6,240.9,-0.113,0.098,0.023,0.0,0.0,0.41,0.0,1.14,0.03,0.0,1.31,0.19,0.86,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9759,0,390.32,0.93,1,0.027938,0.124339,-0.991846,-0.110949,0.068425,-0.991468,-0.042,0.097,-17.0,33.1,241.8,-0.11,0.094,0.03,0.0,0.0,0.55,0.0,1.18,0.14,0.0,1.41,0.24,0.91,0.0,0.04,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9760,0,390.36,0.93,1,0.015077,0.121933,-0.992424,-0.114287,0.059809,-0.991646,-0.05,0.091,-16.9,32.3,241.9,-0.112,0.091,0.036,0.0,0.0,0.6,0.0,1.22,0.21,0.0,1.48,0.27,0.93,0.0,0.06,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9761,0,390.4,0.98,1,0.014129,0.129557,-0.991471,-0.099439,0.063181,-0.993036,-0.043,0.097,-16.7,31.5,242.0,-0.11,0.086,0.042,0.0,0.0,0.63,0.0,1.21,0.23,0.0,1.48,0.21,0.84,0.0,0.06,0.0,0.47,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9762,0,390.44,0.98,1,0.041554,0.100617,-0.994057,-0.092236,0.078937,-0.992603,-0.026,0.09,-15.9,31.6,242.2,-0.122,0.067,0.03,0.0,0.0,0.49,0.02,1.23,0.23,0.0,1.36,0.14,0.72,0.0,0.05,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9763,0,390.48,0.98,1,0.048807,0.087867,-0.994936,-0.087189,0.070192,-0.993716,-0.019,0.079,-15.8,31.7,242.3,-0.129,0.069,0.024,0.04,0.0,0.43,0.02,1.24,0.43,0.0,1.29,0.07,0.68,0.0,0.03,0.0,0.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9764,0,390.52,0.98,1,0.048285,0.075507,-0.995975,-0.084319,0.059263,-0.994675,-0.018,0.068,-15.4,31.3,241.0,-0.138,0.069,0.017,0.13,0.0,0.35,0.02,1.25,0.67,0.0,1.24,0.05,0.74,0.0,0.13,0.0,0.36,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9765,0,390.56,0.98,1,0.061571,0.061678,-0.996195,-0.08218,0.052318,-0.995243,-0.01,0.057,-15.1,31.0,240.6,-0.148,0.076,0.011,0.29,0.0,0.32,0.0,1.19,0.73,0.0,1.25,0.02,0.72,0.0,0.19,0.0,0.31,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9766,0,390.6,0.98,1,0.073965,0.043457,-0.996314,-0.091823,0.019338,-0.995588,-0.009,0.032,-14.5,30.1,240.2,-0.169,0.085,0.005,0.43,0.0,0.27,0.0,1.1,0.56,0.0,1.23,0.0,0.78,0.0,0.29,0.0,0.23,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9767,0,390.64,0.98,1,0.078483,0.050899,-0.995615,-0.120705,0.022621,-0.992431,-0.021,0.037,-14.1,29.7,240.5,-0.174,0.094,-0.004,0.47,0.0,0.25,0.0,1.07,0.42,0.0,1.29,0.0,0.8,0.0,0.25,0.0,0.13,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9768,0,390.68,0.98,1,0.046632,0.074654,-0.996119,-0.127506,0.015525,-0.991716,-0.041,0.045,-14.4,28.7,239.3,-0.169,0.114,0.012,0.4,0.0,0.27,0.0,1.09,0.38,0.0,1.38,0.0,0.86,0.0,0.25,0.0,0.03,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9769,0,390.72,0.93,1,0.048819,0.087616,-0.994957,-0.131869,0.033392,-0.990705,-0.042,0.061,-14.5,28.5,239.1,-0.161,0.114,0.015,0.29,0.0,0.31,0.0,1.15,0.5,0.0,1.48,0.0,0.81,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
