frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
6675,0,278.084,0.98,1,0.0907,0.18723,-0.97812,-0.052945,0.237811,-0.969867,0.019,0.215,-38.2,60.1,291.3,0.051,0.049,-0.047,0.34,0.0,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.38,0.0,0.85,0.0,0.31,0.62,0.22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6676,0,278.125,0.98,1,0.101197,0.20034,-0.974486,-0.059666,0.237085,-0.969655,0.021,0.221,-38.3,60.3,291.8,0.047,0.048,-0.044,0.22,0.0,0.13,0.0,0.15,0.0,0.0,0.0,0.0,0.36,0.0,0.81,0.05,0.3,0.67,0.27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6677,0,278.167,0.98,1,0.099837,0.203927,-0.973882,-0.066265,0.234846,-0.969771,0.017,0.222,-38.4,60.1,291.1,0.049,0.047,-0.046,0.18,0.0,0.06,0.0,0.13,0.0,0.0,0.0,0.0,0.39,0.0,0.85,0.06,0.29,0.56,0.29,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6678,0,278.209,0.98,1,0.105191,0.193233,-0.975498,-0.066038,0.232498,-0.970352,0.02,0.215,-38.4,60.1,291.1,0.045,0.044,-0.044,0.1,0.0,0.07,0.0,0.15,0.0,0.0,0.0,0.0,0.53,0.0,0.78,0.2,0.19,0.5,0.19,0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6679,0,278.25,0.98,1,0.119608,0.190329,-0.974407,-0.059155,0.214802,-0.974865,0.031,0.205,-38.2,59.5,288.7,0.047,0.064,-0.062,0.05,0.0,0.14,0.0,0.12,0.0,0.0,0.0,0.0,0.52,0.0,0.71,0.22,0.18,0.51,0.12,0.35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6680,0,278.292,0.98,1,0.138541,0.155471,-0.978077,-0.06129,0.187059,-0.980435,0.039,0.173,-38.9,59.8,290.0,0.024,0.054,-0.053,0.0,0.0,0.21,0.0,0.08,0.0,0.0,0.0,0.0,0.56,0.0,0.65,0.31,0.22,0.64,0.12,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6681,0,278.334,0.98,1,0.144607,0.177344,-0.973467,-0.037017,0.190283,-0.981031,0.055,0.186,-39.6,60.2,291.5,0.031,0.047,-0.043,0.09,0.0,0.28,0.0,0.06,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.29,0.36,0.65,0.23,0.28,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6682,0,278.375,0.98,1,0.09375,0.209641,-0.973274,-0.035347,0.229876,-0.972578,0.03,0.222,-39.1,60.1,291.3,0.049,0.044,-0.042,0.09,0.0,0.33,0.0,0.07,0.0,0.0,0.0,0.0,0.46,0.0,0.7,0.37,0.27,0.67,0.21,0.3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6683,0,278.417,0.98,1,0.118045,0.198408,-0.972985,-0.040923,0.218455,-0.974989,0.04,0.211,-38.9,59.5,288.9,0.053,0.061,-0.059,0.09,0.0,0.37,0.0,0.09,0.0,0.0,0.0,0.0,0.45,0.0,0.72,0.4,0.22,0.66,0.22,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6684,0,278.459,0.98,1,0.123294,0.187676,-0.974462,-0.044368,0.206389,-0.977464,0.04,0.199,-39.6,60.0,290.7,0.037,0.055,-0.049,0.14,0.0,0.26,0.0,0.12,0.0,0.0,0.0,0.0,0.55,0.0,0.65,0.28,0.14,0.77,0.17,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6685,0,278.5,0.98,1,0.124268,0.223547,-0.966739,-0.03012,0.248559,-0.968148,0.049,0.239,-39.3,60.0,290.6,0.054,0.05,-0.049,0.22,0.0,0.21,0.01,0.13,0.0,0.0,0.0,0.0,0.62,0.0,0.74,0.13,0.22,0.86,0.28,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6686,0,278.542,0.98,1,0.101045,0.230282,-0.967864,-0.027345,0.249768,-0.96792,0.038,0.243,-39.4,60.0,290.9,0.052,0.049,-0.048,0.31,0.0,0.11,0.01,0.14,0.0,0.0,0.0,0.0,0.68,0.0,0.71,0.0,0.26,0.77,0.27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6687,0,278.584,0.98,1,0.10865,0.236933,-0.965431,-0.026465,0.247881,-0.968429,0.042,0.246,-39.5,60.1,291.0,0.054,0.047,-0.047,0.27,0.0,0.12,0.01,0.12,0.0,0.0,0.0,0.0,0.68,0.0,0.77,0.0,0.33,0.64,0.28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6688,0,278.625,0.98,1,0.112711,0.228374,-0.967027,-0.020166,0.250036,-0.968027,0.048,0.242,-39.5,60.0,290.9,0.055,0.046,-0.048,0.29,0.0,0.12,0.0,0.09,0.0,0.0,0.0,0.0,0.63,0.0,0.74,0.0,0.37,0.53,0.21,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6689,0,278.667,0.98,1,0.102283,0.238315,-0.965787,-0.038793,0.245005,-0.968745,0.033,0.245,-39.7,60.1,291.1,0.057,0.047,-0.048,0.28,0.0,0.29,0.0,0.15,0.0,0.0,0.0,0.0,0.61,0.0,0.84,0.04,0.42,0.54,0.13,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,0,278.709,0.98,1,0.130168,0.195936,-0.971939,-0.04487,0.237275,-0.970406,0.044,0.219,-39.8,60.0,290.9,0.044,0.042,-0.048,0.23,0.0,0.45,0.0,0.19,0.0,0.0,0.0,0.0,0.59,0.0,0.8,0.12,0.29,0.49,0.06,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6691,0,278.75,0.98,1,0.136946,0.163366,-0.977014,-0.032858,0.210078,-0.977132,0.053,0.189,-39.8,59.5,288.9,0.042,0.061,-0.066,0.13,0.0,0.52,0.0,0.23,0.0,0.0,0.0,0.0,0.59,0.0,0.86,0.16,0.3,0.47,0.02,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6692,0,278.792,0.98,1,0.148921,0.150698,-0.977299,-0.030735,0.201065,-0.979096,0.06,0.178,-40.3,59.9,289.9,0.034,0.057,-0.056,0.04,0.0,0.38,0.0,0.18,0.0,0.0,0.0,0.0,0.53,0.0,0.75,0.14,0.31,0.55,0.01,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6693,0,278.834,0.98,1,0.1653,0.156452,-0.973755,-0.052073,0.193281,-0.979761,0.058,0.177,-40.7,60.2,290.5,0.033,0.052,-0.048,0.0,0.0,0.18,0.0,0.15,0.0,0.0,0.02,0.0,0.46,0.0,0.77,0.12,0.57,0.63,0.01,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6694,0,278.875,0.98,1,0.126052,0.208155,-0.969939,-0.046731,0.208839,-0.976833,0.041,0.211,-40.9,60.5,291.4,0.046,0.057,-0.043,0.05,0.0,0.21,0.0,0.15,0.0,0.0,0.02,0.0,0.41,0.0,0.71,0.11,0.59,0.6,0.05,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6695,0,278.917,0.98,1,0.106868,0.202972,-0.973335,-0.050389,0.247739,-0.967515,0.029,0.228,-40.3,60.3,291.3,0.054,0.049,-0.046,0.15,0.0,0.39,0.0,0.21,0.0,0.0,0.02,0.0,0.43,0.0,0.76,0.12,0.61,0.42,0.09,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6696,0,278.959,0.98,1,0.146351,0.167889,-0.974882,-0.050538,0.240339,-0.969373,0.049,0.207,-40.2,60.0,290.9,0.043,0.04,-0.047,0.16,0.0,0.52,0.0,0.26,0.0,0.0,0.0,0.0,0.52,0.0,0.72,0.06,0.35,0.39,0.09,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6697,0,279.0,0.98,1,0.13455,0.17636,-0.975087,-0.049566,0.213318,-0.975725,0.044,0.197,-40.0,59.5,288.7,0.05,0.062,-0.066,0.11,0.0,0.45,0.01,0.28,0.0,0.0,0.03,0.0,0.55,0.0,0.66,0.03,0.29,0.45,0.06,0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6698,0,279.042,0.98,1,0.128531,0.16425,-0.978009,-0.040423,0.208392,-0.97721,0.045,0.188,-40.3,59.7,289.4,0.036,0.058,-0.057,0.01,0.0,0.31,0.01,0.27,0.0,0.0,0.03,0.0,0.52,0.0,0.61,0.04,0.22,0.56,0.0,0.31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6699,0,279.084,0.98,1,0.132444,0.155185,-0.978967,-0.032304,0.196391,-0.979993,0.051,0.178,-40.6,60.0,290.6,0.03,0.052,-0.05,0.01,0.0,0.29,0.01,0.24,0.0,0.0,0.04,0.0,0.45,0.0,0.65,0.08,0.41,0.59,0.0,0.28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,0,279.125,0.98,1,0.13242,0.161592,-0.977933,-0.037072,0.202421,-0.978597,0.049,0.184,-40.6,60.1,290.9,0.029,0.049,-0.046,0.01,0.0,0.27,0.0,0.19,0.0,0.0,0.0,0.0,0.37,0.0,0.69,0.07,0.54,0.67,0.11,0.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,0,279.167,0.98,1,0.071409,0.204975,-0.976159,-0.042645,0.18629,-0.981569,0.015,0.197,-40.8,60.3,291.8,0.046,0.056,-0.041,0.07,0.0,0.21,0.0,0.18,0.0,0.0,0.02,0.0,0.4,0.0,0.73,0.04,0.61,0.65,0.22,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,0,279.209,0.98,1,0.088701,0.215697,-0.972423,-0.07547,0.234729,-0.969127,0.007,0.228,-40.2,60.2,292.2,0.056,0.046,-0.041,0.06,0.0,0.2,0.0,0.17,0.0,0.0,0.02,0.0,0.46,0.0,0.73,0.03,0.42,0.64,0.25,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6703,0,279.25,0.98,1,0.058001,0.233109,-0.970719,-0.07209,0.222167,-0.97234,-0.007,0.23,-40.0,59.8,290.4,0.066,0.07,-0.059,0.06,0.0,0.12,0.0,0.18,0.0,0.0,0.06,0.0,0.49,0.0,0.75,0.06,0.29,0.66,0.15,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6704,0,279.292,0.98,1,0.050036,0.226937,-0.972623,-0.049066,0.208525,-0.976786,0.0,0.22,-40.4,60.1,290.9,0.056,0.07,-0.05,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.04,0.0,0.46,0.0,0.76,0.09,0.27,0.73,0.11,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6705,0,279.334,0.98,1,0.07116,0.220001,-0.972901,-0.052323,0.20954,-0.976399,0.01,0.217,-40.3,60.2,291.6,0.049,0.06,-0.044,0.09,0.0,0.12,0.0,0.1,0.0,0.0,0.04,0.0,0.43,0.0,0.85,0.06,0.42,0.71,0.21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6706,0,279.375,0.98,1,0.103861,0.239487,-0.965328,-0.063891,0.235437,-0.969787,0.021,0.241,-39.5,60.1,291.4,0.057,0.053,-0.047,0.14,0.0,0.21,0.0,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.9,0.03,0.47,0.61,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6707,0,279.417,0.98,1,0.107262,0.233898,-0.966326,-0.057857,0.236313,-0.969953,0.026,0.238,-39.4,60.0,291.2,0.058,0.053,-0.049,0.14,0.0,0.24,0.0,0.11,0.0,0.0,0.0,0.0,0.49,0.0,0.87,0.0,0.45,0.61,0.32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6708,0,279.459,0.98,1,0.096301,0.228396,-0.968794,-0.049123,0.208906,-0.976701,0.024,0.221,-40.3,60.5,292.6,0.057,0.058,-0.042,0.06,0.0,0.13,0.0,0.09,0.0,0.0,0.0,0.0,0.43,0.0,0.72,0.0,0.45,0.71,0.27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6709,0,279.5,0.98,1,0.081073,0.229758,-0.969865,-0.049076,0.215993,-0.975161,0.016,0.225,-40.3,60.4,292.5,0.057,0.059,-0.039,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.0,0.0,0.36,0.0,0.67,0.0,0.5,0.85,0.35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6710,0,279.542,0.98,1,0.082989,0.227855,-0.970152,-0.052215,0.212997,-0.975657,0.016,0.223,-40.2,60.3,292.2,0.053,0.058,-0.038,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.39,0.0,0.65,0.0,0.52,0.92,0.38,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6711,0,279.584,0.98,1,0.082102,0.224593,-0.970988,-0.056414,0.214602,-0.975071,0.013,0.222,-40.2,60.4,292.3,0.052,0.057,-0.038,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.48,0.0,0.75,0.0,0.56,0.92,0.41,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6712,0,279.625,0.98,1,0.08128,0.225965,-0.970739,-0.056444,0.218746,-0.974148,0.013,0.225,-40.2,60.3,292.1,0.053,0.058,-0.039,0.06,0.0,0.08,0.0,0.06,0.0,0.0,0.0,0.0,0.52,0.0,0.82,0.0,0.47,0.79,0.47,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6713,0,279.667,0.98,1,0.096554,0.2298,-0.968436,-0.070868,0.229378,-0.970754,0.013,0.233,-39.4,59.8,291.4,0.053,0.05,-0.042,0.1,0.0,0.19,0.0,0.1,0.0,0.0,0.02,0.0,0.6,0.01,0.93,0.0,0.38,0.67,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,0,279.709,0.98,1,0.09123,0.235127,-0.967674,-0.07448,0.227112,-0.971016,0.009,0.234,-39.6,59.7,291.6,0.051,0.053,-0.043,0.15,0.0,0.28,0.0,0.09,0.0,0.0,0.02,0.0,0.63,0.01,0.89,0.0,0.25,0.6,0.51,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,0,279.75,0.98,1,0.099673,0.229336,-0.96823,-0.082507,0.22953,-0.969798,0.009,0.232,-39.4,59.4,290.5,0.051,0.049,-0.044,0.11,0.0,0.29,0.0,0.1,0.0,0.0,0.02,0.0,0.72,0.01,0.86,0.0,0.24,0.62,0.44,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6716,0,279.792,0.98,1,0.097031,0.225668,-0.96936,-0.0886,0.224252,-0.970495,0.004,0.228,-39.4,59.4,290.4,0.048,0.048,-0.043,0.07,0.0,0.26,0.0,0.12,0.0,0.0,0.0,0.0,0.72,0.0,0.78,0.0,0.24,0.65,0.39,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6717,0,279.834,0.98,1,0.09246,0.228801,-0.969072,-0.093138,0.225141,-0.969864,-0.0,0.23,-39.4,59.4,290.6,0.048,0.048,-0.044,0.02,0.0,0.24,0.0,0.15,0.0,0.0,0.0,0.0,0.69,0.0,0.8,0.0,0.27,0.65,0.36,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6718,0,279.875,0.98,1,0.092467,0.228311,-0.969187,-0.089912,0.228791,-0.969315,0.001,0.232,-39.4,59.5,290.9,0.05,0.049,-0.044,0.04,0.0,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.65,0.0,0.78,0.08,0.29,0.66,0.3,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,0,279.917,0.98,1,0.085259,0.218334,-0.972143,-0.088561,0.226996,-0.969861,-0.002,0.225,-39.5,59.6,291.7,0.048,0.049,-0.044,0.11,0.0,0.18,0.0,0.14,0.0,0.0,0.0,0.0,0.69,0.0,0.86,0.08,0.31,0.63,0.33,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6720,0,279.959,0.98,1,0.085465,0.205194,-0.974983,-0.088582,0.233105,-0.968409,-0.002,0.222,-39.3,59.6,291.3,0.048,0.048,-0.046,0.11,0.0,0.23,0.0,0.11,0.0,0.0,0.0,0.0,0.7,0.0,0.9,0.13,0.32,0.7,0.39,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,0,280.0,0.98,1,0.08806,0.227688,-0.969744,-0.090782,0.226252,-0.969829,-0.001,0.23,-39.3,59.6,291.6,0.048,0.05,-0.042,0.09,0.0,0.23,0.0,0.12,0.0,0.0,0.0,0.0,0.69,0.0,0.94,0.06,0.35,0.71,0.39,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,0,280.042,0.98,1,0.080772,0.228174,-0.970264,-0.079116,0.231256,-0.969671,0.001,0.233,-39.0,59.5,290.6,0.044,0.047,-0.044,0.03,0.0,0.18,0.0,0.1,0.0,0.0,0.0,0.0,0.65,0.0,0.91,0.06,0.34,0.72,0.28,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6723,0,280.084,0.98,1,0.092539,0.22547,-0.969845,-0.082884,0.228709,-0.96996,0.005,0.23,-39.0,59.4,290.7,0.044,0.047,-0.044,0.01,0.0,0.06,0.0,0.12,0.0,0.0,0.0,0.0,0.64,0.0,0.87,0.0,0.35,0.74,0.18,0.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,0,280.125,0.98,1,0.096226,0.19567,-0.975937,-0.081108,0.231092,-0.969545,0.008,0.216,-39.1,59.5,291.1,0.052,0.048,-0.041,0.0,0.0,0.05,0.0,0.11,0.0,0.0,0.0,0.0,0.59,0.0,0.81,0.06,0.4,0.8,0.17,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,0,280.167,0.98,1,0.09132,0.219731,-0.971277,-0.063185,0.202524,-0.977237,0.014,0.213,-39.7,59.9,292.3,0.044,0.06,-0.036,0.04,0.0,0.11,0.0,0.18,0.0,0.0,0.0,0.0,0.59,0.0,0.77,0.06,0.45,0.88,0.28,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6726,0,280.209,0.98,1,0.109049,0.215626,-0.970368,-0.070247,0.227178,-0.971316,0.02,0.224,-38.9,59.5,291.0,0.04,0.046,-0.039,0.04,0.0,0.24,0.0,0.25,0.0,0.0,0.0,0.0,0.66,0.0,0.74,0.13,0.34,0.76,0.23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,0,280.25,0.98,1,0.091607,0.223853,-0.970308,-0.068591,0.212615,-0.974726,0.012,0.221,-38.7,59.2,289.5,0.057,0.073,-0.054,0.04,0.0,0.23,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.74,0.06,0.22,0.78,0.19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6728,0,280.292,0.98,1,0.088297,0.224182,-0.970539,-0.067139,0.211971,-0.974967,0.011,0.221,-39.0,59.6,291.1,0.046,0.069,-0.045,0.0,0.0,0.22,0.0,0.28,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.06,0.21,0.83,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6729,0,280.334,0.98,1,0.094512,0.222539,-0.970332,-0.057334,0.214011,-0.975147,0.019,0.221,-39.2,59.8,292.1,0.041,0.062,-0.039,0.06,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.74,0.0,0.77,0.0,0.3,0.86,0.29,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6730,0,280.375,0.98,1,0.111264,0.215641,-0.970113,-0.076391,0.231403,-0.969854,0.018,0.226,-38.5,59.5,291.1,0.043,0.05,-0.041,0.09,0.0,0.22,0.0,0.24,0.0,0.0,0.0,0.0,0.74,0.0,0.78,0.03,0.44,0.78,0.28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6731,0,280.417,0.98,1,0.139734,0.224583,-0.964384,-0.051466,0.229185,-0.972021,0.046,0.23,-38.5,59.4,290.8,0.037,0.043,-0.039,0.13,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.77,0.0,0.75,0.06,0.29,0.63,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6732,0,280.459,0.98,1,0.114372,0.240547,-0.963876,-0.057893,0.240963,-0.968806,0.029,0.244,-37.4,58.6,287.8,0.061,0.053,-0.06,0.07,0.0,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.69,0.0,0.73,0.05,0.28,0.62,0.09,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6733,0,280.5,0.98,1,0.111742,0.162055,-0.980435,-0.047941,0.189067,-0.980793,0.033,0.177,-38.4,59.1,289.3,0.028,0.056,-0.05,0.04,0.0,0.31,0.0,0.2,0.0,0.0,0.0,0.0,0.76,0.0,0.77,0.08,0.26,0.58,0.14,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6734,0,280.542,0.98,1,0.129014,0.197122,-0.971853,-0.052764,0.217227,-0.974694,0.039,0.21,-38.9,59.6,291.1,0.036,0.048,-0.036,0.0,0.0,0.37,0.0,0.24,0.0,0.0,0.0,0.0,0.72,0.0,0.82,0.05,0.28,0.59,0.23,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6735,0,280.584,0.98,1,0.118051,0.213411,-0.969804,-0.04766,0.223509,-0.973536,0.036,0.221,-38.0,59.1,288.7,0.049,0.06,-0.053,0.0,0.0,0.4,0.0,0.23,0.0,0.0,0.0,0.0,0.76,0.0,0.82,0.05,0.34,0.54,0.26,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
